tariff_decimal,tariff_pct,predicted_retention_factor
0.025,2.5,0.9965925179358595
0.030066889632107026,3.006688963210703,0.9959033208975497
0.03513377926421405,3.513377926421405,0.9952146004758603
0.04020066889632107,4.020066889632107,0.994526356341185
0.04526755852842809,4.526755852842809,0.9938385881641463
0.05033444816053512,5.033444816053512,0.9931512956155937
0.05540133779264214,5.540133779264214,0.9924644783666047
0.060468227424749166,6.046822742474917,0.9917781360884843
0.06553511705685619,6.553511705685619,0.9910922684527647
0.07060200668896321,7.0602006688963215,0.9904068751312053
0.07566889632107024,7.566889632107024,0.9897219557957925
0.08073578595317726,8.073578595317727,0.9890375101187395
0.08580267558528429,8.580267558528428,0.9883535377724862
0.09086956521739131,9.08695652173913,0.9876700384296992
0.09593645484949834,9.593645484949834,0.9869870117632711
0.10100334448160536,10.100334448160536,0.9863044574463209
0.10607023411371239,10.60702341137124,0.9856223751521936
0.11113712374581941,11.11371237458194,0.9849407645544606
0.11620401337792644,11.620401337792643,0.9842596253269181
0.12127090301003346,12.127090301003346,0.9835789571435887
0.12633779264214048,12.633779264214049,0.98289875967872
0.1314046822742475,13.140468227424751,0.982219032606785
0.13647157190635453,13.647157190635454,0.9815397756024818
0.14153846153846156,14.153846153846155,0.9808609883407337
0.14660535117056855,14.660535117056856,0.9801826704966884
0.15167224080267558,15.167224080267557,0.9795048217457184
0.1567391304347826,15.67391304347826,0.978827441763421
0.16180602006688963,16.180602006688964,0.9781505302256173
0.16687290969899665,16.687290969899664,0.977474086808353
0.17193979933110368,17.193979933110366,0.9767981111878977
0.1770066889632107,17.70066889632107,0.9761226030407448
0.18207357859531773,18.207357859531772,0.9754475620436117
0.18714046822742475,18.714046822742475,0.9747729878734391
0.19220735785953177,19.220735785953178,0.9740988802073911
0.1972742474916388,19.72742474916388,0.9734252387228551
0.20234113712374582,20.234113712374583,0.9727520630974419
0.20740802675585285,20.740802675585286,0.9720793530089846
0.21247491638795987,21.24749163879599,0.9714071081355399
0.2175418060200669,21.75418060200669,0.9707353281553864
0.22260869565217392,22.26086956521739,0.9700640127470258
0.22767558528428095,22.767558528428093,0.9693931615891817
0.23274247491638797,23.274247491638796,0.9687227743608
0.237809364548495,23.7809364548495,0.9680528507410487
0.24287625418060202,24.287625418060202,0.9673833904093178
0.24794314381270904,24.794314381270905,0.9667143930452186
0.2530100334448161,25.30100334448161,0.9660458583285843
0.2580769230769231,25.80769230769231,0.9653777859394693
0.26314381270903014,26.314381270903013,0.9647101755581498
0.26821070234113714,26.821070234113716,0.9640430268651222
0.27327759197324414,27.327759197324415,0.9633763395411047
0.2783444816053512,27.834448160535118,0.9627101132670358
0.28341137123745824,28.341137123745824,0.9620443477240748
0.28847826086956524,28.847826086956523,0.9613790425936015
0.2935451505016723,29.35451505016723,0.9607141975572161
0.2986120401337793,29.86120401337793,0.9600498122967388
0.30367892976588634,30.367892976588635,0.9593858864942101
0.30874581939799334,30.874581939799334,0.9587224198318902
0.3138127090301004,31.38127090301004,0.958059411992259
0.3188795986622074,31.88795986622074,0.9573968626580162
0.32394648829431444,32.394648829431446,0.9567347715120806
0.32901337792642144,32.901337792642146,0.9560731382375908
0.3340802675585285,33.40802675585285,0.955411962517904
0.3391471571906355,33.91471571906355,0.9547512440365964
0.34421404682274254,34.42140468227425,0.9540909824774635
0.34928093645484953,34.92809364548496,0.9534311775245191
0.35434782608695653,35.434782608695656,0.9527718288619955
0.3594147157190636,35.941471571906355,0.9521129361743436
0.3644816053511706,36.448160535117054,0.9514544991462321
0.36954849498327763,36.95484949832776,0.9507965174625485
0.37461538461538463,37.46153846153846,0.9501389908083974
0.3796822742474917,37.968227424749166,0.9494819188691017
0.3847491638795987,38.474916387959865,0.9488253013302017
0.38981605351170573,38.98160535117057,0.9481691378774553
0.3948829431438127,39.48829431438127,0.9475134281968375
